"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-11","0.00",,"53","62","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-12","0.00",,"54","65","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-13","0.00",,"56","67","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-14","0.00",,"56","67","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-15","0.00",,"52","63","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-16","0.00",,"55","65","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-17","0.00",,"49","61","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-18","0.00",,"51","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-19","0.00",,"53","61","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-20","0.00",,"56","69","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-21","0.00",,"52","65","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-22","0.02",,"49","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-23","0.02",,"44","53","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-24","0.02",,"44","53","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-25","0.02",,"44","48","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-26","0.12",,"45","55","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-27","0.00",,"46","56","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-28","0.00",,"51","62","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-29","0.00",,"57","70","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-30","0.00",,"59","67","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-03-31","0.00",,"58","65","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-01","0.00",,"60","72","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-02","0.00",,"60","69","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-03","0.00",,"60","65","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-04","0.01",,"55","62",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-05","0.00",,"58","68","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-06","0.00",,"60","65","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-07","0.01",,"62","74","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-08","0.09",,"52","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-09","0.00",,"53","63","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-10","0.00",,"57","69","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-11","0.00",,"56","66","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-12","0.00",,"56","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-13","0.00",,"53","61","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-14","0.00",,"53","63","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-15","0.00",,"51","60","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-16","0.00",,"53","63","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-17","0.00",,"57","71","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-18","0.00",,"54","66",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-19","0.00",,"50","60","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-20","0.00",,"56","67","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-21","0.00",,"56","61","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-22","0.01",,"57","69","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-23","0.19",,"59","69","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-24","0.00",,"61","69","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-25","0.35",,"57","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-26","0.09",,"50","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-27","0.00",,"51","61","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-28","0.08",,"53","62","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-29","0.02",,"52","59","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-04-30","0.60",,"57","65","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-01","0.00",,"55","62","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-02","0.69",,"54","61",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-03","0.08",,"52","62","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-04","0.00",,"54","65","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-05","0.00",,"61","73","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-06","0.01",,"61","70",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-07","0.06",,"58","67","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-08","0.05",,"56","62","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-09","0.00",,"61","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-10","0.00",,"56","65","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-11","0.23",,"53","60","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-12","0.12",,"51","59","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-13","0.13",,"52","60","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-14","0.15",,"56","66","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-15","0.00",,"56","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-16","0.00",,"59","69","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-17","0.00",,"63","73","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-18","0.00",,"66","77","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-19","0.00",,"69","79","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-20","0.00",,"62","77",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-21","0.18",,"59","70","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-22","0.95",,"59","72","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-23","0.08",,"57","67","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-24","0.18",,"55","63","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-25","0.09",,"60","71","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-26","0.17",,"58","67","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-27","0.12",,"57","62","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-28","0.00",,"56","62",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-29","0.05",,"59","67","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-30","0.00",,"63","71","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-05-31","0.00",,"62","71","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-01","0.00",,"60","67","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-02","0.00",,"62","68","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-03","0.00",,"63","69","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-04","0.28",,"57","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-05","0.44",,"59","69","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-06","0.00",,"70","84","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-07","0.00",,"74","83","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-08","0.10",,"72","84","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-09","0.69",,"71","81","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-10","0.72",,"65","79","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-11","0.44",,"70","78","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-12","0.00",,"69","78","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-13","0.00",,"69","78","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-14","0.00",,"65","73",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-15","0.00",,"61","70","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-16","0.00",,"61","70","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-17","0.00",,"61","68","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-18","0.00",,"64","74","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-19","0.00",,"64","74","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-20","0.00",,"63","73","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-21","0.00",,"67","77","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-22","0.00",,"71","80","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-23","0.00",,"69","77","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-24","0.00",,"70","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-25","0.00",,"66","77","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-26","0.00",,"66","78","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-27","0.02",,"67","77","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-28","0.00",,"61","69",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-29","0.44",,"60","67","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-06-30","0.25",,"63","74","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-01","0.00",,"67","75","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-02","0.00",,"69","80","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-03","0.00",,"75","85","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-04","0.00",,"72","85","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-05","0.08",,"68","76","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-06","0.02",,"64","74",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-07","0.30",,"62","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-08","0.06",,"60","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-09","0.97",,"59","63","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-10","0.63",,"59","61","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-11","0.73",,"62","69","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-12","0.01",,"64",,"60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-13","0.02",,"64","71","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-14","0.53",,"65","76","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-15","0.00",,"69","78","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-16","0.00",,"76","86","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-17","0.00",,"79","90","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-18","0.00",,"83","96","70"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-19","0.00",,"79","90","73"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-20","0.09",,"70","80","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-21","0.05",,"69","78","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-22","0.00",,"68","75","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-23","0.00",,"74","88","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-24","0.00",,"77","89","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-25","0.00",,"74","83","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-26","0.00",,"71","80","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-27","0.00",,"74","84","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-28","0.30",,"69","78","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-29","0.00",,"66","74","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-30","0.08",,"70","79","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-07-31","0.00",,"70","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-01","0.00",,"73","84","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-02","0.00",,"69","80",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-03","0.30",,"68","77","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-04","0.22",,"67","76","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-05","0.00",,"72","81",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-06",,,"66","73","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-07",,,"70","78","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-08","0.17",,"67","73","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-09","0.08",,"66","74","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-10","0.03",,"67","79",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-11","0.29",,"63","73","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-12","0.12",,"62","70","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-13","0.02",,"63","72","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-14","0.00",,"61","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-15","0.21",,"62","70","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-16","0.00",,"65","74","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-17","0.00",,"63","70","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-18","0.00",,"63","70","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-19","0.00",,"60","67","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-20","0.00",,"60","68","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-21","0.00",,"60","70","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-22","0.00",,"61","70","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-23","0.13",,"60","67","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-24","0.01",,"62","70","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-25","0.01",,"60","67","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-26","0.50",,"63","73","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-27","0.17",,"65","73","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-28","0.00",,"66","73",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-29","0.02",,"66","74","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-30","0.00",,"65","73","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-08-31","0.00",,"63","70","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-01","0.00",,"64","75","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-02","0.00",,"67","76","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-03","0.00",,"67","77","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-04","0.00",,"65","72","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-05","0.00",,"69","74","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-06","0.00",,"68","75","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-07","0.00",,"69","80","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-08","0.00",,"70","81","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-09","0.00",,"66","74","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-10","0.00",,"62","73","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-11","0.00",,"62","72","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-12","0.00",,"64","74","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-13","0.00",,"66","76","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-14","0.00",,"66","74","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-15","0.00",,"67","78","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-16","0.00",,"69","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-17","0.00",,"71","80","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-18","0.00",,"72","83","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-19","0.00",,"70","81","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-20","0.01",,"67","83","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-21","0.10",,"63","69",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-22","0.02",,"59","66","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-23","0.00",,"58","66","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-24","0.00",,"58","66","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-25","0.02",,"59","68","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-26","0.00",,"61","71","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-27","0.00",,"65","76","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-28","0.00",,"66","78","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-29","0.02",,"65","72","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-09-30","0.08",,"64","73","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-01","0.00",,"65","75","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-02","0.01",,"66","74","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-03","0.00",,"66","77","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-04","0.00",,"62","76","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-05","0.01",,"55","63",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-06","0.00",,"53","60","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-07","0.28",,"57","62",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-08","0.14",,"60","68","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-09","0.59",,"61","69","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-10","0.04",,"58","64","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-11","0.17",,"59","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-12","0.01",,"57","61","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-13","0.14",,"59","66",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-14","0.00",,"56","65","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-15","0.00",,"57","61","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-16","0.05",,"61","66","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-17","0.23",,"60","66","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-18","0.01",,"64","77","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-19","0.01",,"65","76","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-20","0.00",,"59","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-21","0.03",,"55","62","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-22","0.16","0","52","56","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-23","0.00",,"54","57","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-24","0.01",,"55","60","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-25","0.02",,"57","60","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-26","0.02",,"57","65",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-27","0.00",,"55","65","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-28","0.01",,"50","57","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-29","0.00",,"55","61","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-30","0.00",,"59","67","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-10-31","0.00",,"61","72","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-01","0.01",,"59","71","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-02","0.00",,"59","64","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-03","0.03",,"55","61",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-04","0.51",,"49","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-05","0.01","0","47","53","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-06","0.00",,"48","56","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-07","0.03","0","50","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-08","0.09",,"52","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-09","0.00",,"51","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-10","0.01","0","47","53","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-11","0.01","0","51","61","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-12","0.00",,"52","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-13","0.01","0","51","58","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-14","0.00",,"50","55","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-15","0.63",,"51","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-16","0.01",,"49","52",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-17","0.39",,"48","51",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-18","0.15",,"48","51","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-19","0.02",,"45","50","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-20","0.00",,"47","51","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-21","0.00",,"50","54","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-22","0.01",,"52","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-23","0.00",,"54","60","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-24","0.01",,"51","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-25","0.00","0","50","53","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-26","0.22",,"52","55","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-27","0.00",,"51","55","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-28","0.00",,"54","59","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-29","0.00","0","46","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-11-30","0.00","0","42",,"39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-12-01","0.02","0","41","47",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2014-12-02","0.00","0","38",,"37"
